X,Y,OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,SIGNID
1275553.371,244031.408,13477,52860,,U DISTRICT PARKING LOT 3B MANOR,,2065277006,"4236 BROOKLYN AVE NE, SEATTLE, WA 98105",22,U DISTRICT PARKING LOT 3B MANOR,,,,,,,,,,,,,,,N,,,
1274192.979,243857.081,13478,686182,,DIAMOND PARKING  WX01,JONATHAN DIAMOND,2062843100,"4244 8TH AVE NE, SEATTLE, WA 98115",9,DIAMOND PARKING  WX01,,,,,,,,,,,,,,,N,,,
1274797.03,243431.1039,13479,637242,,DIAMOND PARKING  WU51,JONATHAN DIAMOND,2062843100,"4131 11TH AVE NE, SEATTLE, WA 98105",18,DIAMOND PARKING  WU51,,,,,,,,,,,,,,,N,,,
1275803.963,243151.2419,13480,596093,,DIAMOND PARKING  WU13,JONATHAN DIAMOND,2062843100,"4100 UNIVERSITY WAY NE, SEATTLE, WA 98105",15,DIAMOND PARKING  WU13,,,,,,,,,,,,,,,N,,,
1274990.327,244160.3194,13481,635362,,DIAMOND PARKING  WU46,JONATHAN DIAMOND,2062843100,"4244 11TH AVE NE, SEATTLE, WA 98105",17,DIAMOND PARKING  WU46,,,,,,,,,,,,,,,N,,,
1258663.236,240309.7369,13482,593933,,DIAMOND  A617,JONATHAN DIAMOND,2062843100,"2003 W DRAVUS ST, SEATTLE, WA 98199",78,DIAMOND  A617,,,,,,,,,,,,,,,N,,,
1264435.197,240418.2991,13483,713345,,DIAMOND PARKING A646,JONATHAN DIAMOND,2062843100,"26 W DRAVUS ST, SEATTLE, WA 98119",26,DIAMOND PARKING A646,,,,,,,,,,,,,,,N,,,
1266522.778,241456.45,13484,733393,,IMPARK 162,EDWARD DANYLUK,2063811789,"3601 FREMONT AVE N, SEATTLE, WA 98103",54,IMPARK 162,,,,,,,,,,,,,,,N,,,
1266938.903,241020.27,13485,4540,,U PARK 35,KEN JR PHILLIPS,2062231313,"720 N 35TH ST, SEATTLE, WA 98103",25,U PARK 35,,,,,,,,,,,,,,,N,,,
1267713.365,240464.2669,13486,596094,,DIAMOND PARKING  WU18,JONATHAN DIAMOND,2062843100,"936 N 34TH ST, SEATTLE, WA 98103",47,DIAMOND PARKING  WU18,,,,,,,,,,,,,,,N,,,
1265421.864,241457.9179,13487,4579,,U PARK 75,KEN JR PHILLIPS,2062849797,"166 N 35TH ST, SEATTLE, WA 98103",38,U PARK 75,,,,,,,,,,,,,,,N,,,
1261085.597,245700.2928,13488,728487,,DIAMOND PARKING SERVICES A672,JONATHAN DIAMOND,2062843100,"1135 NW LEARY WAY, SEATTLE, WA 98107",30,DIAMOND PARKING SERVICES A672,,,,,,,,,,,,,,,N,,,
1266219.8,240821.3401,13489,4575,,U PARK 71,KEN JR PHILLIPS,2062231313,"470 N 34TH ST, SEATTLE, WA 98103",38,U PARK 71,,,,,,,,,,,,,,,N,,,
1267394.989,240558.3467,13490,4522,,U PARK 17,KEN JR PHILLIPS,2062849797,"900 N 34TH ST, SEATTLE, WA 98103",27,U PARK 17,,,,,,,,,,,,,,,N,,,
1268682.314,241421.0139,13491,713284,,DIAMOND PARKING WX13,JONATHAN DIAMOND,2062843100,"3645 INTERLAKE AVE N, SEATTLE, WA 98103",12,DIAMOND PARKING WX13,,,,,,,,,,,,,,,N,,,
1268305.02,241264.3581,13492,719290,,DIAMOND PARKING  WX18,JONATHAN DIAMOND,2062843100,"3627 STONE WAY N, SEATTLE, WA 98103",25,DIAMOND PARKING  WX18,,,,,,,,,,,,,,,N,,,
1268443.54,240264.5721,13493,684174,,REPUBLIC PARKING 81 STONE 34,GARY BECK,2067834144,"3400 STONE WAY N, SEATTLE, WA 98103",218,REPUBLIC PARKING 81 STONE 34,,,,,,,,,,,,,,,N,,,
1273099.061,240528.002,13494,713208,,DIAMOND PARKING  A637,JONATHAN DIAMOND,2062843100,"3138 FAIRVIEW AVE E, SEATTLE, WA 98102",31,DIAMOND PARKING  A637,,,,,,,,,,,,,,,N,,,
1275574.251,241732.3791,13495,677103,,UW SHUTTLE 82005 NO PS,BILL BEATTIE,2063818552,"3745 15TH AVE NE, SEATTLE, WA 98105-6710",0,UW SHUTTLE 82005 NO PS,,,,,,,,,,,,,,,N,,,
1275110.78,241537.1209,13496,76122,,REPUBLIC PARKING  202,GARY BECK,2067834144,"1200 NE BOAT ST, SEATTLE, WA 98115",86,REPUBLIC PARKING  202,,,,,,,,,,,,,,,N,,,
1274774.379,241520.741,13497,585825,,REPUBLIC PARKING  201,GARY BECK,2067834144,"1101 NE BOAT ST, SEATTLE, WA 98105",28,REPUBLIC PARKING  201,,,,,,,,,,,,,,,N,,,
1273517.035,241253.5871,13498,717278,,REPUBLIC PARKING  146,GARY BECK,2067834144,"3275 FUHRMAN AVE E, SEATTLE, WA 98102",173,REPUBLIC PARKING  146,,,,,,,,,,,,,,,N,,,
1276625.25,244295.1405,13499,690567,,DIAMOND PARKING  WU45,JONATHAN DIAMOND,2062843100,"1700 NE 45TH ST, SEATTLE, WA 98115",12,DIAMOND PARKING  WU45,,,,,,,,,,,,,,,N,,,
1275941.625,243740.3593,13500,76160,,REPUBLIC PARKING  88,GARY BECK,2067834144,"1414 NE 42ND ST, SEATTLE, WA 98105",125,REPUBLIC PARKING  88,,,,,,,,,,,,,,,N,,,
1273157.187,226721.21,13501,4598,,U PARK 94,KEN JR PHILLIPS,2066245353,"1110 BOYLSTON AVE, SEATTLE, WA 98101",98,U PARK 94,,,,,,,,,,,,,,,N,,,
1268291.844,233109.1581,13502,735380,,DIAMOND PARKING 0628,BOB TURLEY,2064367204,"1101 DEXTER AVE N, SEATTLE, WA 98109",406,DIAMOND PARKING 0628,,,,,,,,,,,,,,,N,,,
1267304.556,228753.6857,13503,733311,,IMPARK 139,EDWARD DANYLUK,2063811789,"2514 4TH AVE, SEATTLE, WA 98121",130,IMPARK 139,,,,,,,,,,,,,,,N,,,
1266213.386,248535.7411,13504,556118,,WOODLAND PARK ZOO LOT  4,WOODLAND PARK ZOO SOCIETY,2062332503,"501 N 59TH ST, SEATTLE, WA 98103",195,WOODLAND PARK ZOO LOT  4,,,,,,,,,,,,,,,N,,,
1272452.496,222296.9709,13505,512914,,INTER*IM,FRANCISCO IRIGON,2066241802,"310 MAYNARD AVE S, SEATTLE, WA 98104",0,INTER*IM,,,,,,,,,,,,,,,N,,,
1272452.496,222296.9709,13506,72560,,INTERIM COMMUNITY DEVELOPMENT ASSOCIATION,,2066241802,"310 MAYNARD AVE S, SEATTLE, WA 98104",0,INTERIM COMMUNITY DEVELOPMENT ASSOCIATION,,,,,,,,,,,,,,,N,,,
1271734.375,225237.2968,13507,646190,,IMPARK  87,EDWARD DANYLUK,2066848484,"910 8TH AVE, SEATTLE, WA 98104",210,IMPARK  87,,,,,,,,,,,,,,,N,,,
1269333.659,230263.4961,13508,596062,,TRICK AND MURRAY LOT 81095,BILL BEATTIE,2063818552,"300 WESTLAKE AVE N, SEATTLE, WA 98109-5218",26,TRICK AND MURRAY LOT 81095,,,,,,,,,,,,,,,N,,,
1269041.218,234811.085,13509,655406,,IMPARK  102   LAKE UNION BLDG GARAGE,EDWARD DANYLUK,2063811789,"1700 WESTLAKE AVE N, SEATTLE, WA 98109",197,IMPARK  102   LAKE UNION BLDG GARAGE,,,,,,,,,,,,,,,N,,,
1268296.726,234559.6341,13510,740686,,DIAMOND PARKING LOT A700,JONATHAN DIAMOND,2062843100,"1515 DEXTER AVE N, SEATTLE, WA 98109-3017",40,DIAMOND PARKING LOT A700,,,,,,,,,,,,,,,N,,,
1268532.85,234410.9191,13511,625376,,IMPARK  79,EDWARD DANYLUK,2063811789,"1505 WESTLAKE AVE N, SEATTLE, WA 98109",445,IMPARK  79,,,,,,,,,,,,,,,N,,,
1272637.698,234462.4908,13512,717152,,DIAMOND PARKING  A650,JONATHAN DIAMOND,2062843100,"1520 EASTLAKE AVE E, SEATTLE, WA 98102",45,DIAMOND PARKING  A650,,,,,,,,,,,,,,,N,,,
1261844.9,232549.2,13513,593949,,DIAMOND   A631,JONATHAN DIAMOND,2062843100,"904 ELLIOTT AVE W, SEATTLE, WA 98119",86,DIAMOND   A631,,,,,,,,,,,,,,,N,,,
1262137.3,232206.0999,13514,595167,,DIAMOND PARKING  A370,JONATHAN DIAMOND,2062843100,"660 ELLIOTT AVE W, SEATTLE, WA 98119",37,DIAMOND PARKING  A370,,,,,,,,,,,,,,,N,,,
1264362.2,232038.2,13515,4584,,U PARK 80,KEN JR PHILLIPS,2062849797,"100 W ROY ST, SEATTLE, WA 98109",50,U PARK 80,,,,,,,,,,,,,,,N,,,
1264506.7,231815.9999,13516,639316,,DIAMOND PARKING  A345,JONATHAN DIAMOND,2062843100,"622 1ST AVE W, SEATTLE, WA 98119",150,DIAMOND PARKING  A345,,,,,,,,,,,,,,,N,,,
1267173.723,232196.635,13517,595337,,DIAMOND PARKING  A499,JONATHAN DIAMOND,2062843100,"800 5TH AVE N, SEATTLE, WA 98109",131,DIAMOND PARKING  A499,,,,,,,,,,,,,,,N,,,
1266771.795,231879.312,13518,4612,,U PARK 108,KEN JR PHILLIPS,2066245353,"400 ROY ST, SEATTLE, WA 98109",27,U PARK 108,,,,,,,,,,,,,,,N,,,
1266810.342,231982.8057,13519,4533,,U PARK 28,KEN JR PHILLIPS,2062849797,"710 4TH AVE N, SEATTLE, WA 98109",47,U PARK 28,,,,,,,,,,,,,,,N,,,
1268241.75,233824.4689,13520,744211,,DIAMOND PARKING #A705,JONATHAN DIAMOND,2062843100,"1319 DEXTER AVE N, SEATTLE, WA 98109",30,DIAMOND PARKING #A705,,,,,,,,,,,,,,,N,,,
1269036.168,233439.749,13521,618335,,REPUBLIC PARKING 30 556 AGC BUILDING,GARY BECK,2067834144,"1200 WESTLAKE AVE N, SEATTLE, WA 98109",339,REPUBLIC PARKING 30 556 AGC BUILDING,,,,,,,,,,,,,,,N,,,
1268172.1,233275.9121,13522,738299,,A692,JONATHAN DIAMOND,2062843100,"1114 AURORA AVE N, SEATTLE, WA 98109",25,A692,,,,,,,,,,,,,,,N,,,
1268399.781,232784.3729,13523,614869,,IMPARK  57,EDWARD DANYLUK,2063811789,"1000 DEXTER AVE N, SEATTLE, WA 98109",576,IMPARK  57,,,,,,,,,,,,,,,N,,,
1268810.044,232646.6129,13524,725091,,DIAMOND PARKING LOT A663,JONATHAN DIAMOND,2062843100,"925 WESTLAKE AVE N, SEATTLE, WA 98109",40,DIAMOND PARKING LOT A663,,,,,,,,,,,,,,,N,,,
1268267.079,232491.31,13525,739720,,DIAMOND PARKING A699,JONATHAN DIAMOND,2062843100,"905 DEXTER AVE N, SEATTLE, WA 98109",33,DIAMOND PARKING A699,,,,,,,,,,,,,,,N,,,
1270147.101,232225.5039,13526,731953,,DIAMOND PARKING INC 0602,BOB TURLEY,2062843100,"809 FAIRVIEW AVE N, SEATTLE, WA 98109",174,DIAMOND PARKING INC 0602,,,,,,,,,,,,,,,N,,,
1268114.545,232031.0719,13527,727114,,DIAMOND PARKING SERVICES A665,JONATHAN DIAMOND,2062843100,"712 AURORA AVE N, SEATTLE, WA 98109",19,DIAMOND PARKING SERVICES A665,,,,,,,,,,,,,,,N,,,
1268583.804,233113.5651,13528,735389,,DIAMOND PARKING 0228,BOB TURLEY,2064367204,"1101 WESTLAKE AVE N, SEATTLE, WA 98109",103,DIAMOND PARKING 0228,,,,,,,,,,,,,,,N,,,
1268872.226,231827.0499,13529,693812,,DIAMOND PARKING  A484,JONATHAN DIAMOND,2062843100,"701 9TH AVE N, SEATTLE, WA 98109",41,DIAMOND PARKING  A484,,,,,,,,,,,,,,,N,,,
1267777.282,231709.3244,13530,625125,,DIAMOND PARKING  A289,JONATHAN DIAMOND,2062843100,"601 ROY ST, SEATTLE, WA 98109",52,DIAMOND PARKING  A289,,,,,,,,,,,,,,,N,,,
1272563.446,234125.1171,13531,76117,,REPUBLIC PARKING  138,GARY BECK,2067834144,"219 E GALER ST, SEATTLE, WA 98102",134,REPUBLIC PARKING  138,,,,,,,,,,,,,,,N,,,
1270968.468,233043.8929,13532,595336,,DIAMOND  A874,JONATHAN DIAMOND,2062843100,"1001 FAIRVIEW AVE N, SEATTLE, WA 98109",88,DIAMOND  A874,,,,,,,,,,,,,,,N,,,
1270439.318,232588.174,13533,731906,,DIAMOND PARKING INC 0601,BOB TURLEY,2062643100,"901 FAIRVIEW AVE N, SEATTLE, WA 98109",175,DIAMOND PARKING INC 0601,,,,,,,,,,,,,,,N,,,
1273344.377,232316.8621,13534,573094,,DIAMOND PARKING  A834,JONATHAN DIAMOND,2062846303,"800 E ALOHA ST, SEATTLE, WA 98102",40,DIAMOND PARKING  A834,,,,,,,,,,,,,,,N,,,
1278969.028,246796.079,13535,727117,,DIAMOND PARKING SERVICES WX25,JONATHAN DIAMOND,2062843100,"5116 25TH AVE NE, SEATTLE, WA 98105",17,DIAMOND PARKING SERVICES WX25,,,,,,,,,,,,,,,N,,,
1264909.076,231719.5739,13536,593920,,DIAMOND  A228,JONATHAN DIAMOND,2062843100,"10 MERCER ST, SEATTLE, WA 98109",7,DIAMOND  A228,,,,,,,,,,,,,,,N,,,
1264054.985,231703.981,13537,76116,,REPUBLIC PARKING 133 QUEEN ANNE SQUARE,GARY BECK,2067834144,"200 W MERCER ST, SEATTLE, WA 98119",278,REPUBLIC PARKING 133 QUEEN ANNE SQUARE,,,,,,,,,,,,,,,N,,,
1265001.832,231641.5451,13538,582911,,UNITED PARKING  4513,JONATHAN DIAMOND,2062846303,"14 MERCER ST, SEATTLE, WA 98109",61,UNITED PARKING  4513,,,,,,,,,,,,,,,N,,,
1265001.832,231641.5451,13539,584186,,DIAMOND PARKING  A387,JONATHAN DIAMOND,2069929475,"20 MERCER ST, SEATTLE, WA 98109",17,DIAMOND PARKING  A387,,,,,,,,,,,,,,,N,,,
1264402.421,231626.15,13540,695094,,BOA QUEEN ANNE,ALAN LAZOWSKI,8605227641,"100 W MERCER ST, SEATTLE, WA 98119-3930",38,BOA QUEEN ANNE,,,,,,,,,,,,,,,N,,,
1264042.315,230757.083,13541,635157,,DIAMOND PARKING  A046,JONATHAN DIAMOND,2062846303,"401 2ND AVE W, SEATTLE, WA 98119",42,DIAMOND PARKING  A046,,,,,,,,,,,,,,,N,,,
1264806.012,230713.3511,13542,4530,,U PARK 25,KEN JR PHILLIPS,2062849797,"10 HARRISON ST, SEATTLE, WA 98109",52,U PARK 25,,,,,,,,,,,,,,,N,,,
1264700.211,230580.142,13543,4505,,U PARK 100,KEN JR PHILLIPS,2062849797,"5 W HARRISON ST, SEATTLE, WA 98119",17,U PARK 100,,,,,,,,,,,,,,,N,,,
1264506.461,229929.5221,13544,4565,,U PARK 61,KEN JR PHILLIPS,2062849797,"200 1ST AVE W, SEATTLE, WA 98119",89,U PARK 61,,,,,,,,,,,,,,,N,,,
1264799.259,230034.607,13545,4600,,U PARK 96,KEN JR PHILLIPS,2066245353,"216 QUEEN ANNE AVE N, SEATTLE, WA 98109",15,U PARK 96,,,,,,,,,,,,,,,N,,,
1264680.038,229974.3679,13546,582421,,DIAMOND PARKING  A479,JONATHAN DIAMOND,2069929475,"215 QUEEN ANNE AVE N, SEATTLE, WA 98109",35,DIAMOND PARKING  A479,,,,,,,,,,,,,,,N,,,
1264195.591,229623.4961,13547,635155,,DIAMOND PARKING  A038,JONATHAN DIAMOND,2066846303,"136 ELLIOTT AVE W, SEATTLE, WA 98119",3,DIAMOND PARKING  A038,,,,,,,,,,,,,,,N,,,
1264080.85,229508.6852,13548,613599,,REPUBLIC PARKING 554 PI BLDG,GARY BECK,2067834144,"101 ELLIOTT AVE W, SEATTLE, WA 98119",225,REPUBLIC PARKING 554 PI BLDG,,,,,,,,,,,,,,,N,,,
1264240.375,229274.841,13549,572469,,DIAMOND PARKING  A002,JONATHAN DIAMOND,2062846303,"3161 ELLIOTT AVE AV, SEATTLE, WA 98121",131,DIAMOND PARKING  A002,,,,,,,,,,,,,,,N,,,
1264036.649,231391.2962,13550,76155,,REPUBLIC PARKING  515F,GARY BECK,2067834144,"525 2ND AVE W, SEATTLE, WA 98119",30,REPUBLIC PARKING  515F,,,,,,,,,,,,,,,N,,,
1264961.088,230763.877,13551,4506,,U PARK 34,KEN JR PHILLIPS,2066340550,"411 1ST AVE N, SEATTLE, WA 98109",88,U PARK 34,,,,,,,,,,,,,,,N,,,
1264967.366,230574.1027,13552,694994,,DIAMOND PARKING  A486,JONATHAN DIAMOND,2062813400,"325 1ST AVE N, SEATTLE, WA 98109",40,DIAMOND PARKING  A486,,,,,,,,,,,,,,,N,,,
1257996.362,247612.2459,13553,737192,,DIAMOND PARKING LOT WU59,JONATHAN DIAMOND,2062843100,"5420 BALLARD AVE NW, SEATTLE, WA 98107",6,DIAMOND PARKING LOT WU59,,,,,,,,,,,,,,,N,,,
1257956.595,247490.9449,13554,712363,,CURBSIDE PROVISIONS,JONATHAN AMATO,5403832685,"5425 BALLARD AVE NW # 4, SEATTLE, WA 98107-4050",0,CURBSIDE PROVISIONS,,,,,,,,,,,,,,,N,,,
1259073.051,246082.743,13555,593941,,DIAMOND PARKING  WU52,JONATHAN DIAMOND,2062843100,"4763 BALLARD AVE NW, SEATTLE, WA 98107",45,DIAMOND PARKING  WU52,,,,,,,,,,,,,,,N,,,
1259163.981,245868.4889,13556,584053,,DIAMOND PARKING  WU54,JONATHAN DIAMOND,2062846303,"4749 BALLARD AVE NW, SEATTLE, WA 98107",24,DIAMOND PARKING  WU54,,,,,,,,,,,,,,,N,,,
1259458.773,247261.4573,13557,711433,,BALLARD GARAGE 1398 1399,MARK NORWICZ,4102676111,"5300 TALLMAN AVE NW, SEATTLE, WA 98107-3932",992,BALLARD GARAGE 1398 1399,,,,,,,,,,,,,,,N,,,
1257986.578,247443.2795,13558,625107,,DIAMOND PARKING  A611,JONATHAN DIAMOND,2062843100,"5417 BALLARD AVE NW, SEATTLE, WA 98107",28,DIAMOND PARKING  A611,,,,,,,,,,,,,,,N,,,
1258300.237,246978.7294,13559,698817,,BALLARD PARKING  2,JAMES RIGGLE,2067895010,"5310 SHILSHOLE AVE NW, SEATTLE, WA 98107",45,BALLARD PARKING  2,,,,,,,,,,,,,,,N,,,
1258451.726,246779.8527,13560,713346,,DIAMOND PARKING A647,JONATHAN DIAMOND,2062843100,"5260 SHILSHOLE AVE NW, SEATTLE, WA 98107",16,DIAMOND PARKING A647,,,,,,,,,,,,,,,N,,,
1260352.416,247291.152,13561,665263,,DIAMOND PARKING  WU69,JONATHAN DIAMOND,2062843100,"5300 15TH AVE NW, SEATTLE, WA 98107",11,DIAMOND PARKING  WU69,,,,,,,,,,,,,,,N,,,
1266435.443,231025.4289,13562,637746,,REPUBLIC PARKING 30 562 MEMORIAL STADIUM,GARY BECK,2067834144,"401 5TH AVE N, SEATTLE, WA 98109",265,REPUBLIC PARKING 30 562 MEMORIAL STADIUM,,,,,,,,,,,,,,,N,,,
1267279.59,230518.319,13563,593948,,DIAMOND   A230,JONATHAN DIAMOND,2062843100,"530 BROAD ST, SEATTLE, WA 98121",40,DIAMOND   A230,,,,,,,,,,,,,,,N,,,
1267279.59,230518.319,13564,639858,,REPUBLIC 30 131 ADLER LOT,GARY BECK,2067834144,"333 TAYLOR AVE N, SEATTLE, WA 98109",21,REPUBLIC 30 131 ADLER LOT,,,,,,,,,,,,,,,N,,,
1265008.741,230444.655,13565,589754,,DIAMOND PARKING  A 487,JONATHAN DIAMOND,2062846303,"315 1ST AVE N, SEATTLE, WA 98109",584,DIAMOND PARKING  A 487,,,,,,,,,,,,,,,N,,,
1267138.968,230357.6759,13566,593938,,DIAMOND  A089,JONATHAN DIAMOND,2062843100,"516 BROAD ST, SEATTLE, WA 98109",36,DIAMOND  A089,,,,,,,,,,,,,,,N,,,
1267220.875,229963.9551,13567,652092,,DIAMOND PARKING  A360,JONATHAN DIAMOND,2062843100,"223 TAYLOR AVE N, SEATTLE, WA 98109",50,DIAMOND PARKING  A360,,,,,,,,,,,,,,,N,,,
1267418.361,229955.7549,13568,646189,,IMPARK  85,EDWARD DANYLUK,2066848444,"200 TAYLOR AVE N, SEATTLE, WA 98109",102,IMPARK  85,,,,,,,,,,,,,,,N,,,
1264986.687,229989.7561,13569,594279,,KEY PARK NORTHWEST  7,GERALD FISH,2064438400,"215 1ST AVE N, SEATTLE, WA 98109",22,KEY PARK NORTHWEST  7,,,,,,,,,,,,,,,N,,,
1266745.164,229527.0591,13570,735378,,DIAMOND PARKING 0227,BOB TURLEY,2064367204,"140 4TH AVE N, SEATTLE, WA 98109",504,DIAMOND PARKING 0227,,,,,,,,,,,,,,,N,,,
1265425.876,229418.278,13571,634485,,IPM  26,JOAN SUNDBERG,2062540811,"150 DENNY WAY, SEATTLE, WA 98109",143,IPM  26,,,,,,,,,,,,,,,N,,,
1265421.627,229182.329,13572,577626,,DIAMOND PARKING  A857,JONATHAN DIAMOND,2069929442,"3010 1ST AVE, SEATTLE, WA 98121",7,DIAMOND PARKING  A857,,,,,,,,,,,,,,,N,,,
1267557.29,229012.345,13573,507523,,REPUBLIC  11,GARY BECK,2067834144,"500 WALL ST, SEATTLE, WA 98121",205,REPUBLIC  11,,,,,,,,,,,,,,,N,,,
1265437.009,229116.472,13574,680535,,DIAMOND PARKING  A456,JONATHAN DIAMOND,2062843100,"3000 1ST AVE, SEATTLE, WA 98121",10,DIAMOND PARKING  A456,,,,,,,,,,,,,,,N,,,
1267101.195,230441.4819,13575,593919,,DIAMOND   A178,JONATHAN DIAMOND,2062843100,"318 5TH AVE N, SEATTLE, WA 98109",53,DIAMOND   A178,,,,,,,,,,,,,,,N,,,
1267537.824,229909.2922,13576,548445,,IMPARK  20,EDWARD DANYLUK,2063811789,"221 6TH AVE N, SEATTLE, WA 98109",28,IMPARK  20,,,,,,,,,,,,,,,N,,,
1267084.883,229674.5023,13577,519375,,REPUBLIC PARKING  159 & 160,GARY BECK,2067834144,"130 5TH AVE N, SEATTLE, WA 98109",37,REPUBLIC PARKING  159 & 160,,,,,,,,,,,,,,,N,,,
1267203.534,229424.2416,13578,705408,,DIAMOND PARKING  A621,JONATHAN DIAMOND,2062843100,"121 TAYLOR AVE N, SEATTLE, WA 98109",28,DIAMOND PARKING  A621,,,,,,,,,,,,,,,N,,,
1267203.534,229424.2416,13579,687295,,DIAMOND PARKING  A466,JONATHAN DIAMOND,2062843100,"101 TAYLOR AVE N, SEATTLE, WA 98109-5015",14,DIAMOND PARKING  A466,,,,,,,,,,,,,,,N,,,
1267372.729,229230.7732,13580,4594,,U PARK 90,KEN JR PHILLIPS,2062849797,"551 DENNY WAY, SEATTLE, WA 98109",33,U PARK 90,,,,,,,,,,,,,,,N,,,
1266438.831,229132.6018,13581,593937,,DIAMOND   A088,JONATHAN DIAMOND,2062843100,"2810 3RD AVE, SEATTLE, WA 98121",40,DIAMOND   A088,,,,,,,,,,,,,,,N,,,
1266438.831,229132.6018,13582,653862,,DIAMOND PARKING  A107,JONATHAN DIAMOND,2062843100,"2800 3RD AVE, SEATTLE, WA 98121",30,DIAMOND PARKING  A107,,,,,,,,,,,,,,,N,,,
1269188.747,231603.044,13583,704191,,IMPARK  131,EDWARD DANYLUK,2063811789,"615 WESTLAKE AVE N, SEATTLE, WA 98109-4307",240,IMPARK  131,,,,,,,,,,,,,,,N,,,
1269768.915,231323.4795,13584,642663,,AMAZON 82172,BILL BEATTIE,2066247040,"551 BOREN AVE N, SEATTLE, WA 98109-5675",371,AMAZON 82172,,,,,,,,,,,,,,,N,,,
1268190.754,231227.664,13585,602987,,523 DEXTER AV N 81092,BILL BEATTIE,2066247040,"525 DEXTER AVE N, SEATTLE, WA 98109-4711",41,523 DEXTER AV N 81092,,,,,,,,,,,,,,,N,,,
1270227.385,230984.6179,13586,713229,,URBAN UNION 82596,BILL BEATTIE,2066232727,"501 FAIRVIEW AVE N, SEATTLE, WA 98109-5507",352,URBAN UNION 82596,,,,,,,,,,,,,,,N,,,
1269363.397,230650.7319,13587,731463,,DIAMOND PARKING SERVICES A681,JONATHAN DIAMOND,2062843100,"400 WESTLAKE AVE N, SEATTLE, WA 98109",50,DIAMOND PARKING SERVICES A681,,,,,,,,,,,,,,,N,,,
1269668.959,230585.6329,13588,642660,,AMAZON GARAGE 82168,BILL BEATTIE,2066247040,"410 TERRY AVE N, SEATTLE, WA 98109-5210",409,AMAZON GARAGE 82168,,,,,,,,,,,,,,,N,,,
1269969.336,230577.541,13589,704683,,IMPARK  134 RADIUS APARTMENT,EDWARD DANYLUK,2063811789,"400 BOREN AVE N, SEATTLE, WA 98109",165,IMPARK  134 RADIUS APARTMENT,,,,,,,,,,,,,,,N,,,
1268690.428,229833.563,13590,588180,,DIAMOND PARKING  A 872,JONATHAN DIAMOND,2062846303,"200 8TH AVE N, SEATTLE, WA 98109",42,DIAMOND PARKING  A 872,,,,,,,,,,,,,,,N,,,
1268129.441,229346.3211,13591,596049,,DEJAVU LOT MURATA LOT 81077,BILL BEATTIE,2063818552,"714 DENNY WAY, SEATTLE, WA 98109-5101",77,DEJAVU LOT MURATA LOT 81077,,,,,,,,,,,,,,,N,,,
1268740.75,229190.6951,13592,596092,,DIAMOND PARKING  A625,JONATHAN DIAMOND,2062843100,"2300 8TH AVE, SEATTLE, WA 98121",23,DIAMOND PARKING  A625,,,,,,,,,,,,,,,N,,,
1268185.981,229225.0741,13593,593911,,DIAMOND  PARKING  A953,JONATHAN DIAMOND,2062843100,"2404 7TH AVE, SEATTLE, WA 98121",26,DIAMOND  PARKING  A953,,,,,,,,,,,,,,,N,,,
1268525.856,229153.231,13594,733395,,IMPARK 62,EDWARD DANYLUK,2063811789,"2301 8TH AVE, SEATTLE, WA 98121",10,IMPARK 62,,,,,,,,,,,,,,,N,,,
1269038.589,231190.192,13595,685247,,STANDARD PARKING 82371 500 9TH AVE N,BILL BEATTIE,2063818552,"500 9TH AVE N, SEATTLE, WA 98109-4720",545,STANDARD PARKING 82371 500 9TH AVE N,,,,,,,,,,,,,,,N,,,
1268529.062,230759.6162,13596,611421,,REXLAND LOT 81322,BILL BEATTIE,2066247040,"421 8TH AVE N, SEATTLE, WA 98109-4706",52,REXLAND LOT 81322,,,,,,,,,,,,,,,N,,,
1269804.156,230433.4501,13597,656126,,AMAZON.COM PHASE 4 LOT 82173,BILL BEATTIE,2063818552,"345 BOREN AVE N, SEATTLE, WA 98109-5306",784,AMAZON.COM PHASE 4 LOT 82173,,,,,,,,,,,,,,,N,,,
1268838.969,230357.1007,13598,165553,,325 9TH AVE N LOT 82497,BILL BEATTIE,2066247040,"325 9TH AVE N, SEATTLE, WA 98109",1200,325 9TH AVE N LOT 82497,,,,,,,,,,,,,,,N,,,
1267735.346,230019.4695,13599,593008,,IMPARK  18,EDWARD DANYLUK,2063811789,"220 6TH AVE N, SEATTLE, WA 98109",28,IMPARK  18,,,,,,,,,,,,,,,N,,,
1269340.245,229799.1484,13600,677114,,202 WESTLAKE AVE 82220,BILL BEATTIE,2063818552,"202 WESTLAKE AVE N, SEATTLE, WA 98109-5264",218,202 WESTLAKE AVE 82220,,,,,,,,,,,,,,,N,,,
